student_id,school_year,grade_level,section,assessment_quarter,mathematics_grade,english_grade,science_grade,filipino_grade,araling_panlipunan_grade,esp_grade,mapeh_grade,tle_grade,general_average,failed_subjects,present_days,absent_days,late_days,excused_absences,attendance_rate,behavior_core_value,behavior_indicator,behavior_teacher_rating,behavior_quarter,teacher_remarks,intervention_type,intervention_date,intervention_reason,intervention_outcome,improved_after_intervention,risk_status,absent_percentage,late_percentage,high_grade_count,has_intervention,number_of_interventions,risk_label
ST-0092,2025-2026,Grade 7,B,3,57.18,65.95,70.71,70.0,80.05,54.42,64.06,57.7,65.01,3,100,0,2,0,99.0,Excellence,Practices honesty,RO,3,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,0,1,1,0
ST-0093,2024-2025,Grade 8,D,4,74.63,67.29,74.69,86.55,74.42,70.31,83.52,75.79,75.9,1,99,1,1,0,98.25,Compassion,Displays kindness and empathy,RO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0094,2024-2025,Grade 6,D,4,78.25,70.99,76.01,72.49,85.51,82.96,79.63,92.78,79.83,0,100,0,0,0,100.0,Compassion,Demonstrates effort and perseverance,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0095,2024-2025,Grade 5,B,4,64.68,73.55,83.17,91.06,82.2,78.51,87.63,88.95,81.22,0,99,1,2,0,97.75,Integrity,Demonstrates effort and perseverance,RO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0096,2025-2026,Grade 10,B,1,81.61,72.26,80.62,58.98,67.57,88.09,86.53,80.23,76.99,0,99,1,1,0,98.25,Excellence,Practices honesty,NO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0097,2025-2026,Grade 10,B,1,61.55,67.27,70.46,64.32,59.86,69.99,69.06,68.21,66.34,3,96,4,3,1,93.5,Respect,Displays kindness and empathy,AO,1,Demonstrates positive effort in class,Mentoring,2025-01-15,Parent/guardian concern about performance,Improved,False,At Risk,3.99999999996,2.99999999997,0,1,1,1
ST-0098,2025-2026,Grade 10,A,2,74.86,87.35,86.18,82.11,70.51,84.18,85.7,81.94,81.6,0,98,2,3,2,96.0,Compassion,Shows respect to teachers and peers,AO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,1.99999999998,2.99999999997,0,1,1,0
ST-0099,2025-2026,Grade 10,D,3,74.24,72.46,77.61,91.84,78.22,73.9,86.54,89.04,80.48,0,100,0,2,1,99.0,Compassion,Practices honesty,NO,3,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0100,2025-2026,Grade 6,A,2,65.69,79.07,72.8,88.5,79.15,89.0,81.8,71.95,78.5,0,99,1,1,0,98.25,Responsibility,Practices honesty,SO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,0,1,1,0
ST-0101,2024-2025,Grade 7,D,4,80.59,84.28,95.2,81.05,87.4,74.57,88.31,81.83,84.15,0,100,0,1,0,99.5,Integrity,Displays kindness and empathy,SO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0102,2024-2025,Grade 4,A,3,73.71,80.63,61.07,76.09,71.44,70.05,84.0,73.48,73.81,2,100,0,2,0,99.0,Compassion,Displays kindness and empathy,NO,3,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,0,1,1,1
ST-0103,2025-2026,Grade 10,B,4,78.44,77.93,76.32,75.58,74.91,81.45,84.44,60.0,76.13,0,94,6,3,2,91.0,Integrity,Completes assignments on time,SO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,5.99999999994,2.99999999997,0,1,1,1
ST-0104,2024-2025,Grade 5,D,4,69.09,66.1,71.33,57.07,74.84,74.03,76.68,68.21,69.67,3,100,0,1,0,99.5,Compassion,Displays kindness and empathy,NO,4,Demonstrates positive effort in class,Mentoring,2025-04-15,Parent/guardian concern about performance,Worsened,,At Risk,0.0,0.99999999999,0,1,1,1
ST-0105,2024-2025,Grade 10,C,1,86.24,86.39,86.0,87.66,72.7,76.54,74.82,86.1,82.06,0,99,1,2,1,97.75,Compassion,Completes assignments on time,AO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0106,2025-2026,Grade 10,D,1,83.16,88.61,70.22,77.11,73.47,87.53,80.85,73.4,79.29,0,100,0,1,1,99.5,Compassion,Completes assignments on time,AO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,0,1,1,1
ST-0107,2025-2026,Grade 8,A,1,72.2,58.82,66.88,74.64,60.78,79.54,70.69,67.96,68.94,3,99,1,0,0,98.75,Respect,Completes assignments on time,NO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0108,2025-2026,Grade 10,D,2,84.05,71.43,70.44,79.33,92.21,100.0,80.24,91.86,83.69,0,99,1,1,1,98.25,Integrity,Shows respect to teachers and peers,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,3,1,1,0
ST-0109,2024-2025,Grade 9,B,2,63.45,70.37,59.83,59.59,65.46,71.15,73.2,55.05,64.76,3,100,0,2,1,99.0,Integrity,Displays kindness and empathy,NO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,0,1,1,1
ST-0110,2024-2025,Grade 10,A,4,82.78,73.47,95.63,78.53,74.24,82.73,80.89,91.65,82.49,0,100,0,2,1,99.0,Respect,Shows respect to teachers and peers,RO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,2,1,1,0
ST-0111,2024-2025,Grade 4,B,4,100.0,84.73,90.01,80.92,96.83,74.89,93.3,89.99,88.83,0,100,0,1,1,99.5,Responsibility,Practices honesty,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,4,1,1,0
ST-0112,2024-2025,Grade 4,B,4,81.83,75.57,86.53,86.4,72.15,67.93,77.45,79.23,78.39,1,99,1,0,0,98.75,Responsibility,Completes assignments on time,SO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0113,2024-2025,Grade 8,B,4,69.45,70.84,79.88,93.58,79.31,81.06,77.47,69.81,77.68,0,96,4,4,0,93.0,Excellence,Demonstrates effort and perseverance,RO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,3.99999999996,3.99999999996,1,1,1,1
ST-0114,2025-2026,Grade 10,A,3,70.39,54.19,68.42,76.27,68.83,80.78,85.01,75.92,72.48,2,100,0,1,0,99.5,Respect,Shows respect to teachers and peers,SO,3,Requires regular monitoring for academic progress,Guidance Referral,2025-03-15,Behavior concerns affecting learning,Not Yet Evaluated,False,At Risk,0.0,0.99999999999,0,1,1,1
ST-0115,2024-2025,Grade 4,C,2,60.51,69.44,68.31,66.63,58.82,68.28,70.11,76.89,67.37,3,96,4,1,3,94.5,Responsibility,Shows respect to teachers and peers,RO,2,Improving steadily in class participation,Guidance Referral,2025-02-15,Parent/guardian concern about performance,Improved,False,At Risk,3.99999999996,0.99999999999,0,1,1,1
ST-0116,2024-2025,Grade 7,A,4,77.78,79.05,78.5,79.13,70.63,79.38,64.92,76.9,75.79,0,98,2,2,2,96.5,Respect,Shows respect to teachers and peers,NO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,1.99999999998,1.99999999998,0,1,1,1
ST-0117,2025-2026,Grade 6,A,3,75.67,89.63,75.19,79.55,82.36,87.41,72.72,77.24,79.97,0,100,0,1,0,99.5,Integrity,Displays kindness and empathy,NO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0118,2024-2025,Grade 5,A,4,65.86,68.44,68.77,68.16,71.91,80.99,79.75,73.1,72.12,2,93,7,5,3,88.75,Compassion,Demonstrates effort and perseverance,RO,4,Needs follow-up on attendance and punctuality,Tutoring,2025-04-15,Parent/guardian concern about performance,Worsened,True,At Risk,6.99999999993,4.99999999995,0,1,1,1
ST-0119,2024-2025,Grade 7,C,4,68.84,79.09,93.86,98.56,93.18,86.0,76.92,74.52,83.87,0,100,0,1,1,99.5,Compassion,Shows respect to teachers and peers,AO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0120,2024-2025,Grade 7,D,1,82.08,96.34,66.25,90.12,68.25,85.71,74.48,76.97,80.03,0,95,5,2,2,92.75,Responsibility,Completes assignments on time,AO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,4.99999999995,1.99999999998,2,1,1,0
ST-0121,2025-2026,Grade 10,C,4,80.07,84.32,85.08,94.81,77.29,80.14,87.59,89.5,84.85,0,100,0,1,1,99.5,Compassion,Shows respect to teachers and peers,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0122,2024-2025,Grade 10,C,1,61.21,65.46,59.25,78.35,73.1,82.73,71.95,56.46,68.56,3,99,1,0,0,98.75,Integrity,Displays kindness and empathy,RO,1,Shows potential but needs more consistency,Tutoring,2025-01-15,Declining grades and low class participation,Improved,False,At Risk,0.99999999999,0.0,0,1,1,1
ST-0123,2025-2026,Grade 10,A,1,87.44,83.63,76.43,71.64,77.66,75.54,84.53,71.84,78.59,0,94,6,2,1,91.5,Responsibility,Displays kindness and empathy,SO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,5.99999999994,1.99999999998,0,1,1,1
ST-0124,2025-2026,Grade 5,A,2,81.1,85.65,78.81,91.09,76.38,75.34,87.14,100.0,84.44,0,99,1,0,0,98.75,Integrity,Displays kindness and empathy,SO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,2,1,1,0
ST-0125,2025-2026,Grade 7,C,2,70.34,59.35,60.96,76.35,68.39,73.77,69.66,74.32,69.14,3,99,1,2,1,97.75,Responsibility,Completes assignments on time,RO,2,Improving steadily in class participation,Parent/Guardian Conference,2025-02-15,Parent/guardian concern about performance,Worsened,False,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0126,2025-2026,Grade 10,C,1,92.72,96.37,88.56,69.02,91.13,80.65,84.0,83.79,85.78,0,100,0,1,0,99.5,Excellence,Completes assignments on time,AO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0127,2025-2026,Grade 9,B,3,63.15,70.12,82.39,77.17,65.9,63.62,69.52,78.01,71.23,2,93,7,4,1,89.25,Excellence,Demonstrates effort and perseverance,NO,3,Needs follow-up on attendance and punctuality,Behavioral Monitoring,2025-03-15,Low attendance and poor engagement,No Change,False,At Risk,6.99999999993,3.99999999996,0,1,1,1
ST-0128,2024-2025,Grade 9,B,4,95.08,71.12,57.11,93.77,79.39,78.14,64.66,67.07,75.79,0,99,1,0,1,98.75,Respect,Completes assignments on time,NO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.99999999999,0.0,2,1,1,1
ST-0129,2025-2026,Grade 5,A,3,90.11,87.75,85.32,85.75,75.5,95.04,100.0,82.59,87.76,0,100,0,1,1,99.5,Excellence,Completes assignments on time,AO,3,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0130,2025-2026,Grade 4,A,3,72.55,74.25,92.02,63.97,59.47,92.65,83.16,64.41,75.31,1,100,0,1,1,99.5,Integrity,Demonstrates effort and perseverance,SO,3,Requires regular monitoring for academic progress,Academic Monitoring,2025-03-15,Declining grades and low class participation,No Change,False,At Risk,0.0,0.99999999999,2,1,1,1
ST-0131,2025-2026,Grade 9,C,3,58.75,71.36,61.42,76.5,60.66,63.03,71.51,66.26,66.19,3,97,3,0,3,96.25,Excellence,Practices honesty,RO,3,Improving steadily in class participation,Guidance Referral,2025-03-15,Need for academic support and monitoring,Worsened,False,Not At Risk,2.99999999997,0.0,0,1,1,0
ST-0132,2025-2026,Grade 7,C,2,83.44,89.46,95.37,88.55,81.62,81.56,79.45,92.1,86.44,0,99,1,1,1,98.25,Integrity,Demonstrates effort and perseverance,RO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0133,2024-2025,Grade 7,C,1,68.86,78.82,84.21,79.73,88.31,78.48,86.31,78.99,80.46,0,100,0,0,0,100.0,Responsibility,Completes assignments on time,AO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.0,0,1,1,0
ST-0134,2025-2026,Grade 6,A,1,83.05,93.94,94.85,75.46,78.34,79.71,79.76,89.81,84.37,0,100,0,1,1,99.5,Excellence,Shows respect to teachers and peers,RO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0135,2025-2026,Grade 7,C,4,86.32,90.37,74.1,75.32,76.75,89.15,93.88,75.35,82.66,0,100,0,1,0,99.5,Compassion,Displays kindness and empathy,AO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0136,2025-2026,Grade 10,A,2,66.06,76.01,64.42,63.98,71.45,83.54,68.8,54.88,68.64,3,99,1,2,1,97.75,Excellence,Practices honesty,AO,2,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0137,2024-2025,Grade 5,B,2,76.11,72.47,82.64,70.41,76.0,76.82,87.99,80.68,77.89,0,95,5,1,3,93.25,Responsibility,Displays kindness and empathy,RO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,4.99999999995,0.99999999999,0,1,1,1
ST-0138,2025-2026,Grade 4,D,1,63.55,61.86,70.3,79.94,85.4,74.54,73.4,71.02,72.5,2,99,1,1,1,98.25,Compassion,Displays kindness and empathy,AO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,0,1,1,0
ST-0139,2025-2026,Grade 10,C,4,64.11,70.02,55.82,67.23,72.17,62.63,62.99,59.62,64.32,3,100,0,0,0,100.0,Compassion,Displays kindness and empathy,NO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0140,2024-2025,Grade 5,B,1,78.06,74.97,82.9,74.01,91.5,86.4,80.08,89.68,82.2,0,100,0,2,1,99.0,Responsibility,Demonstrates effort and perseverance,AO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0141,2025-2026,Grade 8,C,2,85.4,86.27,86.47,69.44,86.84,94.13,81.84,85.38,84.47,0,100,0,2,0,99.0,Compassion,Demonstrates effort and perseverance,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0142,2025-2026,Grade 10,A,4,63.73,70.53,78.24,78.18,61.6,69.37,74.56,66.9,70.39,2,99,1,1,1,98.25,Responsibility,Displays kindness and empathy,NO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0143,2024-2025,Grade 7,C,2,81.0,69.78,87.59,92.23,81.04,77.31,74.2,84.18,80.92,0,96,4,2,0,94.0,Respect,Displays kindness and empathy,RO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,3.99999999996,1.99999999998,1,1,1,1
ST-0144,2024-2025,Grade 4,A,2,70.74,78.13,80.32,79.55,86.74,76.77,70.41,77.64,77.54,1,100,0,2,0,99.0,Responsibility,Completes assignments on time,NO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,0,1,1,1
ST-0145,2024-2025,Grade 5,B,2,73.87,65.05,63.6,62.23,64.95,66.33,77.99,74.27,68.54,3,94,6,0,0,92.5,Responsibility,Shows respect to teachers and peers,RO,2,Needs follow-up on attendance and punctuality,Tutoring,2025-02-15,Parent/guardian concern about performance,No Change,,At Risk,5.99999999994,0.0,0,1,1,1
ST-0146,2025-2026,Grade 9,A,3,88.2,75.5,76.18,77.1,83.33,73.33,72.25,73.02,77.36,0,99,1,2,0,97.75,Excellence,Practices honesty,AO,3,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0147,2025-2026,Grade 6,B,1,64.65,61.66,61.7,50.0,59.42,59.1,72.77,64.47,61.72,3,99,1,4,3,96.75,Respect,Shows respect to teachers and peers,NO,1,Shows potential but needs more consistency,Mentoring,2025-01-15,Low attendance and poor engagement,No Change,,At Risk,0.99999999999,3.99999999996,0,1,1,1
ST-0148,2024-2025,Grade 9,B,3,83.05,78.76,83.02,76.83,64.67,94.46,81.92,89.62,81.54,0,99,1,2,1,97.75,Respect,Completes assignments on time,SO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
ST-0149,2025-2026,Grade 8,D,4,70.13,62.94,80.92,76.54,80.48,76.36,76.66,78.84,75.36,1,100,0,0,1,100.0,Excellence,Demonstrates effort and perseverance,RO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0150,2025-2026,Grade 8,A,4,65.66,87.94,55.45,69.61,88.74,82.98,88.2,91.39,78.75,0,94,6,5,0,90.0,Compassion,Shows respect to teachers and peers,RO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,5.99999999994,4.99999999995,1,1,1,1
ST-0151,2024-2025,Grade 8,D,4,85.63,83.27,69.07,99.2,78.39,78.12,78.36,80.17,81.53,0,96,4,4,3,93.0,Excellence,Demonstrates effort and perseverance,NO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,3.99999999996,3.99999999996,1,1,1,1
ST-0152,2025-2026,Grade 6,C,1,85.68,74.44,83.42,78.06,81.84,87.56,86.71,85.35,82.88,0,100,0,1,1,99.5,Respect,Shows respect to teachers and peers,SO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0153,2025-2026,Grade 5,D,1,66.1,70.92,64.06,61.99,56.25,56.58,78.02,76.55,66.31,3,96,4,3,2,93.5,Integrity,Demonstrates effort and perseverance,NO,1,Improving steadily in class participation,Academic Monitoring,2025-01-15,Parent/guardian concern about performance,Improved,,At Risk,3.99999999996,2.99999999997,0,1,1,1
ST-0154,2024-2025,Grade 9,B,1,72.62,81.0,98.65,79.21,81.8,76.12,100.0,76.98,83.3,0,100,0,0,0,100.0,Compassion,Demonstrates effort and perseverance,SO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.0,2,1,1,0
ST-0155,2024-2025,Grade 5,B,3,85.6,80.58,70.17,78.65,78.12,69.55,73.38,77.92,76.75,0,99,1,2,1,97.75,Integrity,Shows respect to teachers and peers,NO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0156,2024-2025,Grade 4,D,2,62.68,61.1,77.97,70.84,68.16,76.08,61.47,72.63,68.87,3,95,5,4,2,91.75,Respect,Practices honesty,SO,2,Demonstrates positive effort in class,Guidance Referral,2025-02-15,Frequent absences and missing assignments,Not Yet Evaluated,False,At Risk,4.99999999995,3.99999999996,0,1,1,1
ST-0157,2025-2026,Grade 10,C,1,77.79,57.2,78.58,61.88,60.22,58.73,59.56,65.63,64.95,3,99,1,2,0,97.75,Responsibility,Completes assignments on time,AO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0158,2024-2025,Grade 7,A,4,50.0,72.52,86.17,73.43,57.35,61.98,59.5,58.25,64.9,3,100,0,2,1,99.0,Excellence,Completes assignments on time,AO,4,Demonstrates positive effort in class,Mentoring,2025-04-15,Parent/guardian concern about performance,Ongoing,False,At Risk,0.0,1.99999999998,0,1,1,1
ST-0159,2025-2026,Grade 4,C,2,79.2,100.0,78.31,79.36,72.92,81.48,84.66,82.62,82.32,0,100,0,0,1,100.0,Respect,Displays kindness and empathy,RO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0160,2024-2025,Grade 7,C,3,62.64,72.06,69.03,84.0,71.25,76.87,91.96,85.28,76.64,1,99,1,1,1,98.25,Responsibility,Practices honesty,SO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,1,1,1,1
ST-0161,2024-2025,Grade 8,D,1,81.12,80.94,82.15,70.01,74.52,78.23,80.91,88.06,79.49,0,95,5,2,0,92.75,Excellence,Shows respect to teachers and peers,RO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,4.99999999995,1.99999999998,0,1,1,1
ST-0162,2024-2025,Grade 9,A,3,88.65,84.74,70.08,81.05,72.97,71.31,75.26,77.39,77.68,0,97,3,4,2,94.25,Compassion,Shows respect to teachers and peers,NO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,2.99999999997,3.99999999996,0,1,1,1
ST-0163,2024-2025,Grade 4,A,1,89.23,88.0,84.31,72.65,89.44,100.0,89.64,82.24,86.94,0,100,0,1,0,99.5,Excellence,Shows respect to teachers and peers,AO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0164,2025-2026,Grade 9,A,3,84.35,75.62,74.9,73.03,77.31,82.15,82.89,87.13,79.67,0,100,0,1,1,99.5,Compassion,Practices honesty,AO,3,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0165,2024-2025,Grade 6,B,2,76.84,94.52,80.51,93.47,72.29,91.15,83.17,86.11,84.76,0,99,1,0,0,98.75,Responsibility,Displays kindness and empathy,RO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,3,1,1,0
ST-0166,2024-2025,Grade 4,A,4,65.33,74.45,81.87,84.04,85.71,71.89,81.8,74.57,77.46,0,96,4,0,1,95.0,Excellence,Completes assignments on time,AO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,3.99999999996,0.0,0,1,1,1
ST-0167,2024-2025,Grade 7,B,2,90.38,93.52,85.13,82.64,83.72,78.71,84.47,89.62,86.02,0,99,1,1,1,98.25,Respect,Shows respect to teachers and peers,AO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0168,2024-2025,Grade 9,C,3,72.81,88.56,83.58,79.58,81.09,100.0,84.38,89.85,84.98,0,99,1,1,1,98.25,Integrity,Completes assignments on time,RO,3,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.99999999999,0.99999999999,1,1,1,1
ST-0169,2024-2025,Grade 8,C,2,57.69,68.2,73.42,72.68,54.04,67.25,61.39,58.57,64.16,3,98,2,0,2,97.5,Responsibility,Demonstrates effort and perseverance,SO,2,Demonstrates positive effort in class,Academic Monitoring,2025-02-15,Parent/guardian concern about performance,Ongoing,True,At Risk,1.99999999998,0.0,0,1,1,1
ST-0170,2024-2025,Grade 9,C,1,71.74,78.94,77.27,79.43,72.19,61.05,67.83,71.14,72.45,2,99,1,2,1,97.75,Responsibility,Shows respect to teachers and peers,AO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0171,2024-2025,Grade 8,D,2,84.59,71.36,78.05,74.96,69.01,64.98,79.62,78.71,75.16,0,93,7,4,1,89.25,Excellence,Practices honesty,SO,2,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,6.99999999993,3.99999999996,0,1,1,1
ST-0172,2025-2026,Grade 10,D,3,79.31,77.77,87.07,88.29,83.04,98.24,79.6,97.81,86.39,0,100,0,0,1,100.0,Respect,Demonstrates effort and perseverance,SO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.0,2,1,1,0
